abspos	chromosome_name	start_position	end_position	ensembl_gene_id	hgnc_symbol	band
6447	334619449	2	85657314	85668741	ENSG00000168878	SFTPB	p11.2
6448	334648436	2	85685175	85698854	ENSG00000115523	GNLY	p11.2
6449	334642972	2	85686053	85687047	ENSG00000203363	AC012454.4	p11.2
6450	334684687	2	85728194	85728337	ENSG00000199687	RNU1-38P	p11.2
6451	334726127	2	85751344	85788066	ENSG00000168874	ATOH8	p11.2
6452	334740060	2	85783600	85783677	ENSG00000278783	MIR6071	p11.2
6453	334776682	2	85815130	85825391	ENSG00000229498	AC105053.3	p11.2
6454	334776945	2	85820435	85820612	ENSG00000252321	RN7SKP83	p11.2
6455	334827581	2	85837120	85905199	ENSG00000115525	ST3GAL5	p11.2
6456	334846552	2	85889280	85890980	ENSG00000232504	AC105053.4	p11.2
6457	334860925	2	85904279	85904727	ENSG00000272564	RP11-548P2.2	p11.2
6458	335019607	2	86020216	86106155	ENSG00000068654	POLR1A	p11.2
6459	335080591	2	86106182	86142157	ENSG00000132300	PTCD3	p11.2
6460	335092360	2	86135870	86136006	ENSG00000208772	SNORD94	p11.2
6461	335126273	2	86143932	86195770	ENSG00000132305	IMMT	p11.2
6462	335149489	2	86193026	86193108	ENSG00000265420	MIR4779	p11.2
6463	335152241	2	86195590	86196049	ENSG00000273080	RP11-301O19.1	p11.2
6464	335162996	2	86199355	86213794	ENSG00000132313	MRPL35	p11.2
6465	335232460	2	86213993	86338083	ENSG00000068615	REEP1	p11.2
6466	335320622	2	86364136	86364265	ENSG00000251974	RF00413	p11.2
6467	335423103	2	86440647	86492716	ENSG00000115548	KDM3A	p11.2
6468	335489877	2	86503431	86563479	ENSG00000115561	CHMP3	p11.2
6469	335569817	2	86505668	86721122	ENSG00000249884	RNF103-CHMP3	p11.2
6470	335471678	2	86515204	86515308	ENSG00000200563	RNU6-640P	p11.2
6471	335546840	2	86562070	86618766	ENSG00000228363	AC015971.2	p11.2
6472	335570051	2	86603393	86623866	ENSG00000239305	RNF103	p11.2
6473	335705529	2	86720173	86778041	ENSG00000153561	RMND5A	p11.2
6474	335752925	2	86784610	86808396	ENSG00000153563	CD8A	p11.2
6475	335795053	2	86815339	86861924	ENSG00000172116	CD8B	p11.2
6476	335843823	2	86861825	86912978	ENSG00000233673	AC111200.10	p11.2
6477	335841825	2	86885075	86885731	ENSG00000213605	AC111200.2	p11.2
6478	335917386	2	86907953	87013976	ENSG00000187627	RGPD1	p11.2
6479	335886924	2	86930250	86930754	ENSG00000231351	AC111200.7	p11.2
6480	335891064	2	86934462	86934822	ENSG00000226114	AC111200.8	p11.2
6481	335968627	2	87002559	87021852	ENSG00000183281	PLGLB1	p11.2
6482	335998864	2	87031815	87053069	ENSG00000231259	AC125232.1	p11.2
6483	336022281	2	87055658	87076060	ENSG00000266931	RP11-1252D15.1	p11.2
6484	336076179	2	87118534	87120980	ENSG00000230395	AC092651.1	p11.2
6485	336117335	2	87125198	87196629	ENSG00000204745	AC083899.3	p11.2
6486	336151244	2	87194786	87194859	ENSG00000264793	MIR4771-1	p11.2
6487	336178222	2	87221113	87222488	ENSG00000233671	AC083899.1	p11.2
6488	336207844	2	87249095	87253750	ENSG00000281477	RP11-223J6.2	p11.2
6489	336258376	2	87301658	87302251	ENSG00000271097	RP11-223J6.1	p11.2
6490	336295195	2	87338511	87339035	ENSG00000233999	IGKV3OR2-268	p11.2
6491	336336745	2	87379880	87380767	ENSG00000224881	AC068279.3	p11.2
6492	336405705	2	87439523	87459044	ENSG00000280721	AC133644.2	p11.2
6493	336502182	2	87454781	87636740	ENSG00000222041	CYTOR	p11.2
6494	336567839	2	87455476	87767359	ENSG00000284879	RP13-511M20.1	p11.2
6495	336434186	2	87477495	87478034	ENSG00000273445	RP11-1399P15.1	p11.2
6496	336522718	2	87565828	87566764	ENSG00000214354	AC133644.3	p11.2
6497	336586216	2	87629755	87629834	ENSG00000265507	MIR4435-1	p11.2
6498	336611488	2	87654890	87655243	ENSG00000225933	AC133965.1	p11.2
6499	336675966	2	87700984	87738105	ENSG00000234231	AC093616.4	p11.2
6500	336709862	2	87748087	87758793	ENSG00000125551	PLGLB2	p11.2
6501	336747375	2	87755955	87825952	ENSG00000185304	RGPD2	p11.2
6502	336781464	2	87824942	87825143	ENSG00000229604	AC093616.3	p11.2
6503	336925212	2	87968609	87968971	ENSG00000225428	AC108479.1	p11.2
6504	336929291	2	87972656	87973082	ENSG00000233205	AC108479.2	p11.2
6505	336943208	2	87980714	87992858	ENSG00000275597	RP11-1378G18.1	p11.2
6506	336972872	2	88016354	88016547	ENSG00000222724	RNU2-63P	p11.2
6507	336997889	2	88027205	88055729	ENSG00000172086	KRCC1	p11.2
6508	337047005	2	88067780	88113387	ENSG00000115593	SMYD1	p11.2
6509	337038981	2	88082519	88082599	ENSG00000265003	MIR4780	p11.2
6510	337081971	2	88122982	88128116	ENSG00000163586	FABP1	p11.2
6511	337134887	2	88170295	88186636	ENSG00000144115	THNSL2	p11.2
6512	337321573	2	88364695	88365608	ENSG00000232508	MRPL45P1	p11.2
6513	337339967	2	88383494	88383597	ENSG00000212133	RNU6-1168P	p11.2
6514	337371373	2	88414898	88415004	ENSG00000252395	RNU6-1007P	p11.2
6515	337384768	2	88428078	88428615	ENSG00000224291	AC012671.2	p11.2
6516	337406143	2	88446787	88452656	ENSG00000214336	FOXI3	p11.2
6517	337483539	2	88524651	88529584	ENSG00000172073	TEX37	p11.2
6518	337513587	2	88538720	88575610	ENSG00000225420	AC104134.2	p11.2
6519	337548580	2	88556741	88627576	ENSG00000172071	EIF2AK3	p11.2
6520	337586102	2	88627539	88631821	ENSG00000234028	AC062029.1	p11.2
6521	337677711	2	88691644	88750935	ENSG00000153574	RPIA	p11.2
6522	337742631	2	88765807	88806612	ENSG00000230006	AC096579.14	p11.2
6523	337774618	2	88811186	88825207	ENSG00000283270	AC096579.13	p11.2
6524	337792796	2	88811186	88861563	ENSG00000240040	AC096579.15	p11.2
6525	337768834	2	88812370	88812454	ENSG00000265510	MIR4436A	p11.2
6526	337813844	2	88857161	88857683	ENSG00000211592	IGKC	p11.2
6527	337817008	2	88860568	88860605	ENSG00000211593	IGKJ5	p11.2
6528	337817326	2	88860886	88860922	ENSG00000211594	IGKJ4	p11.2
6529	337817661	2	88861221	88861258	ENSG00000211595	IGKJ3	p11.2
6530	337817966	2	88861525	88861563	ENSG00000211596	IGKJ2	p11.2
6531	337818326	2	88861886	88861923	ENSG00000211597	IGKJ1	p11.2
6532	337842197	2	88885397	88886153	ENSG00000211598	IGKV4-1	p11.2
6533	337853930	2	88897232	88897784	ENSG00000211599	IGKV5-2	p11.2
6534	337871651	2	88915081	88915378	ENSG00000197794	IGKV7-3	p11.2
6535	337878962	2	88922328	88922753	ENSG00000225136	AC096767.2	p11.2
6536	337888445	2	88931666	88932380	ENSG00000253435	IGKV2-4	p11.2
6537	337904051	2	88947301	88947957	ENSG00000243466	IGKV1-5	p11.2
6538	337922936	2	88966262	88966767	ENSG00000239855	IGKV1-6	p11.2
6539	337935196	2	88978468	88979081	ENSG00000243063	IGKV3-7	p11.2
6540	337949092	2	88992409	88992931	ENSG00000240671	IGKV1-8	p11.2
6541	337966670	2	89009982	89010515	ENSG00000241755	IGKV1-9	p11.2
6542	337976761	2	89019992	89020686	ENSG00000253278	IGKV2-10	p11.2
6543	337983873	2	89027171	89027731	ENSG00000241351	IGKV3-11	p11.2
6544	337996906	2	89040224	89040745	ENSG00000243290	IGKV1-12	p11.2
6545	338002652	2	89045995	89046466	ENSG00000253497	IGKV1-13	p11.2
6546	338034819	2	89078010	89078784	ENSG00000253265	IGKV2-14	p11.2
6547	338041904	2	89085177	89085787	ENSG00000244437	IGKV3-15	p11.2
6548	338056532	2	89099859	89100361	ENSG00000240864	IGKV1-16	p11.2
6549	338074015	2	89117342	89117844	ENSG00000240382	IGKV1-17	p11.2
6550	338085525	2	89128724	89129483	ENSG00000254157	IGKV2-18	p11.2
6551	338091538	2	89134975	89135257	ENSG00000253732	IGKV2-19	p11.2
6552	338099289	2	89142574	89143160	ENSG00000239951	IGKV3-20	p11.2
6553	338116480	2	89159751	89160366	ENSG00000211611	IGKV6-21	p11.2
6554	338127415	2	89170775	89171212	ENSG00000253578	IGKV1-22	p11.2
6555	338128709	2	89172022	89172553	ENSG00000253625	IGKV2-23	p11.2
6556	338133166	2	89176328	89177160	ENSG00000241294	IGKV2-24	p11.2
6557	338149048	2	89192500	89192752	ENSG00000253202	IGKV3-25	p11.2
6558	338152884	2	89196096	89196829	ENSG00000254098	IGKV2-26	p11.2
6559	338160129	2	89203509	89203906	ENSG00000277852	RP11-421K23.1	p11.2
6560	338170097	2	89213423	89213928	ENSG00000244575	IGKV1-27	p11.2
6561	338178501	2	89221698	89222461	ENSG00000244116	IGKV2-28	p11.2
6562	338190965	2	89234174	89234912	ENSG00000253998	IGKV2-29	p11.2
6563	338201610	2	89244781	89245596	ENSG00000243238	IGKV2-30	p11.2
6564	338208895	2	89252211	89252736	ENSG00000253158	IGKV3-31	p11.2
6565	338210215	2	89253571	89254015	ENSG00000253870	IGKV1-32	p11.2
6566	338223922	2	89266494	89268506	ENSG00000242076	IGKV1-33	p11.2
6567	338231964	2	89275298	89275787	ENSG00000253860	IGKV3-34	p11.2
6568	338243253	2	89286689	89286973	ENSG00000253461	IGKV1-35	p11.2
6569	338251766	2	89295233	89295455	ENSG00000253487	IGKV2-36	p11.2
6570	338253946	2	89297264	89297785	ENSG00000239862	IGKV1-37	p11.2
6571	338266443	2	89309898	89310144	ENSG00000253592	IGKV2-38	p11.2
6572	338276307	2	89319625	89320146	ENSG00000242371	IGKV1-39	p11.2
6573	338286691	2	89330110	89330429	ENSG00000273962	IGKV2-40	p11.2
6574	338496567	2	89533185	89547106	ENSG00000283427	RP4-614C10.1	p11.2
6575	338520669	2	89542842	89585652	ENSG00000283196	RP4-614C10.2	p11.2
6576	338557047	2	89600571	89600680	ENSG00000276861	RF00001	p11.2
6577	338587846	2	89622213	89640635	ENSG00000283132	RP4-614C10.3	p11.2
6578	338619211	2	89662601	89662977	ENSG00000283214	RP4-614C10.5	p11.2
6579	338631040	2	89666033	89683204	ENSG00000283659	RP4-614C10.4	p11.2
6580	338808566	2	89851791	89852497	ENSG00000251039	IGKV2D-40	p11.2
6581	338819153	2	89862482	89862981	ENSG00000251546	IGKV1D-39	p11.2
6582	338829004	2	89872463	89872702	ENSG00000254009	IGKV2D-38	p11.2
6583	338841400	2	89884740	89885216	ENSG00000250036	IGKV1D-37	p11.2
6584	338843556	2	89887022	89887247	ENSG00000253127	IGKV2D-36	p11.2
6585	338852059	2	89895502	89895772	ENSG00000232747	IGKV1D-35	p11.2
6586	338863423	2	89906757	89907246	ENSG00000253501	IGKV3D-34	p11.2
6587	338871439	2	89913982	89916052	ENSG00000239975	IGKV1D-33	p11.2
6588	338885066	2	89928422	89928867	ENSG00000253191	IGKV1D-32	p11.2
6589	338886373	2	89929701	89930202	ENSG00000253999	IGKV3D-31	p11.2
6590	338893691	2	89936859	89937679	ENSG00000239571	IGKV2D-30	p11.2
6591	338904317	2	89947512	89948279	ENSG00000243264	IGKV2D-29	p11.2
6592	338916788	2	89959979	89960754	ENSG00000242534	IGKV2D-28	p11.2
6593	338925523	2	89968867	89969335	ENSG00000224607	IGKV1D-27	p11.2
6594	338942734	2	89985922	89986702	ENSG00000211623	IGKV2D-26	p11.2
6595	338946526	2	89989987	89990221	ENSG00000254097	IGKV3D-25	p11.2
6596	338961635	2	90004797	90005629	ENSG00000241566	IGKV2D-24	p11.2
6597	338966086	2	90009402	90009927	ENSG00000254345	IGKV2D-23	p11.2
6598	338967384	2	90010741	90011184	ENSG00000253365	IGKV1D-22	p11.2
6599	338978298	2	90021567	90022185	ENSG00000225523	IGKV6D-21	p11.2
6600	338995585	2	90038848	90039479	ENSG00000211625	IGKV3D-20	p11.2
6601	339003348	2	90046796	90047057	ENSG00000253765	IGKV2D-19	p11.2
6602	339009398	2	90052581	90053372	ENSG00000254220	IGKV2D-18	p11.2
6603	339026372	2	90069662	90070238	ENSG00000211626	IGKV6D-41	p11.2
6604	339039385	2	90082635	90083291	ENSG00000242766	IGKV1D-17	p11.2
6605	339056909	2	90100236	90100738	ENSG00000241244	IGKV1D-16	p11.2
6606	339071542	2	90114838	90115402	ENSG00000224041	IGKV3D-15	p11.2
6607	339078597	2	90121786	90122564	ENSG00000254292	IGKV2D-14	p11.2
6608	339110745	2	90154073	90154574	ENSG00000276566	IGKV1D-13	p11.2
6609	339116509	2	90159840	90160335	ENSG00000278857	IGKV1D-12	p11.2
6610	339129530	2	90172802	90173414	ENSG00000211632	IGKV3D-11	p11.2
6611	339136660	2	90179889	90180587	ENSG00000253906	IGKV2D-10	p11.2
6612	339146859	2	90190193	90190681	ENSG00000211633	IGKV1D-42	p11.2
6613	339166623	2	90209873	90210529	ENSG00000242580	IGKV1D-43	p11.2
6614	339177477	2	90220727	90221384	ENSG00000239819	IGKV1D-8	p11.2
6615	339191513	2	90234812	90235370	ENSG00000228325	IGKV3D-7	p11.2
6616	339265703	2	90309230	90309333	ENSG00000275490	CH17-132F21.4	p11.2
6617	339272023	2	90315366	90315836	ENSG00000270999	IGKV1OR2-118	p11.2
6618	339316342	2	90359809	90360032	ENSG00000265897	AC018696.1	p11.2
6619	339323140	2	90365737	90367699	ENSG00000281904	CH17-132F21.5	p11.2
6620	340534947	2	91578478	91578573	ENSG00000230964	AC018696.4	p11.2
6621	340537021	2	91580336	91580863	ENSG00000261600	RP11-575H3.1	p11.2
6622	340561879	2	91589494	91621421	ENSG00000278131	AC116050.1	p11.2
6623	340594988	2	91617160	91659972	ENSG00000143429	AC027612.6	p11.2
6624	340631333	2	91674857	91674966	ENSG00000222835	RNA5SP100	p11.2
6625	340641587	2	91684447	91685884	ENSG00000184303	AC027612.2	p11.2
6626	340656845	2	91686102	91714745	ENSG00000230572	AC027612.3	p11.2
6627	340679736	2	91723023	91723605	ENSG00000271627	RP11-165D20.1	p11.2
6628	340708504	2	91736726	91767439	ENSG00000223703	AC027612.4	p11.2
6629	340704885	2	91747940	91748986	ENSG00000232531	AC027612.1	p11.2
6630	340734978	2	91775944	91781169	ENSG00000236969	AC027612.5	p11.2
6631	340774431	2	91817771	91818248	ENSG00000235235	IGKV1OR2-1	p11.1
6632	340798623	2	91840601	91843802	ENSG00000214330	AC127391.2	p11.1
6633	340815854	2	91859384	91859481	ENSG00000237085	AC127391.3	p11.1
6634	340835504	2	91877969	91880195	ENSG00000227497	AC127391.4	p11.1
6635	340863817	2	91883076	91931714	ENSG00000214329	SLC9B1P2	p11.1
6636	340897776	2	91940668	91942040	ENSG00000226481	AC128677.1	p11.1
6637	340916945	2	91957436	91963610	ENSG00000234898	AC128677.2	p11.1
6638	340963322	2	92006680	92007121	ENSG00000235147	AC128677.3	p11.1
6639	340991183	2	92034522	92035000	ENSG00000223816	AC128677.4	p11.1
6640	343538001	2	94575976	94587183	ENSG00000261522	RP11-407P15.1	q11.1
6641	343552969	2	94588522	94604573	ENSG00000259916	RP11-407P15.2	q11.1
6642	343682226	2	94725674	94725935	ENSG00000237383	AC073464.3	q11.1
6643	343691671	2	94734655	94735844	ENSG00000227265	AC073464.4	q11.1
6644	343694215	2	94737337	94738249	ENSG00000213355	AC073464.5	q11.1
6645	343707359	2	94750582	94751293	ENSG00000234837	AC073464.6	q11.1
6646	343716191	2	94759259	94760279	ENSG00000223564	AC073464.8	q11.1
6647	343717367	2	94760774	94761116	ENSG00000232502	AC073464.7	q11.1
6648	343743396	2	94786688	94787261	ENSG00000235571	AC073464.9	q11.1
6649	343790586	2	94811046	94857282	ENSG00000229089	AC073464.10	q11.1
6650	343803008	2	94846533	94846639	ENSG00000212140	RNU6-1320P	q11.1
6651	343818436	2	94861362	94862667	ENSG00000278631	RP11-71B7.1	q11.1
6652	343863835	2	94867486	94947341	ENSG00000259848	AC097374.2	q11.1
6653	343830553	2	94871433	94876829	ENSG00000163060	TEKT4	q11.1
6654	343856535	2	94899566	94900661	ENSG00000237055	AC097374.3	q11.1
6655	343857718	2	94900990	94901602	ENSG00000232128	AC097374.4	q11.1
6656	343869053	2	94912432	94912831	ENSG00000233158	AC097374.5	q11.1
6657	343909799	2	94953161	94953593	ENSG00000231331	AC103563.2	q11.1
6658	343917697	2	94961047	94961503	ENSG00000232594	AC103563.3	q11.1
6659	343921076	2	94964473	94964836	ENSG00000233105	AC103563.4	q11.1
6660	343928482	2	94971954	94972167	ENSG00000224585	AC103563.5	q11.1
6661	343931113	2	94974544	94974838	ENSG00000233447	AC103563.6	q11.1
6662	343949543	2	94991880	94994362	ENSG00000235186	AC103563.7	q11.1
6663	343960116	2	95003545	95003843	ENSG00000277591	RN7SL575P	q11.1
6664	343982373	2	95025193	95026709	ENSG00000233850	AC103563.8	q11.1
6665	343996258	2	95025677	95053996	ENSG00000172005	MAL	q11.1
6666	344008707	2	95051395	95053176	ENSG00000231062	AC103563.9	q11.1
6667	344074742	2	95087207	95149434	ENSG00000144029	MRPS5	q11.1
6668	344112793	2	95147330	95165413	ENSG00000144026	ZNF514	q11.1
6669	344131296	2	95165432	95184317	ENSG00000275111	ZNF2	q11.1
6670	344153325	2	95196449	95197357	ENSG00000275768	RP11-11P22.1	q11.1
6671	344190076	2	95207535	95259774	ENSG00000233757	AC092835.2	q11.1
6672	344239302	2	95274453	95291308	ENSG00000155066	PROM2	q11.1
6673	344298115	2	95297304	95386083	ENSG00000115041	KCNIP3	q11.1
6674	344325118	2	95368507	95368885	ENSG00000235129	AC009238.5	q11.1
6675	344366090	2	95402721	95416616	ENSG00000115042	FAHD2A	q11.1
6676	344370298	2	95413456	95414296	ENSG00000248821	AC009238.6	q11.1
6677	344391358	2	95434759	95435113	ENSG00000233275	AC009238.8	q11.1
6678	344392766	2	95436133	95436556	ENSG00000227120	AC009238.7	q11.1
6679	344407327	2	95450310	95451500	ENSG00000204705	UBTFL5	q11.1
6680	344416662	2	95460144	95460336	ENSG00000277747	RP11-404J24.1	q11.1
6681	344425742	2	95468863	95469778	ENSG00000234903	AC133104.2	q11.1
6682	344437271	2	95476967	95484731	ENSG00000144010	TRIM43B	q11.1
6683	344442095	2	95485541	95485805	ENSG00000238162	AC009237.4	q11.1
6684	344443975	2	95486480	95488627	ENSG00000223917	AC009237.2	q11.1
6685	344452698	2	95496022	95496531	ENSG00000237308	AC009237.5	q11.1
6686	344460347	2	95502791	95505059	ENSG00000224719	AC009237.6	q11.1
6687	344473889	2	95514827	95520107	ENSG00000226185	AC009237.7	q11.1
6688	344482327	2	95525109	95526702	ENSG00000272913	RP11-440D17.3	q11.1
6689	344485297	2	95525345	95532405	ENSG00000229689	AC009237.8	q11.1
6690	344492728	2	95536117	95536495	ENSG00000236431	AC009237.11	q11.1
6691	344494641	2	95537969	95538469	ENSG00000273305	RP11-440D17.4	q11.1
6692	344499402	2	95542730	95543230	ENSG00000233037	AC009237.10	q11.1
6693	344503460	2	95546531	95547545	ENSG00000168992	OR7E102P	q11.1
6694	344534253	2	95574899	95580764	ENSG00000232717	AC009237.12	q11.1
6695	344545123	2	95588149	95589253	ENSG00000274028	RP11-440D17.5	q11.1
6696	344547509	2	95590969	95591206	ENSG00000230083	AC009237.13	q11.1
6697	344552320	2	95592018	95599778	ENSG00000144015	TRIM43	q11.1
6698	344563460	2	95606924	95607152	ENSG00000236026	AC009237.14	q11.1
6699	344568254	2	95607073	95616592	ENSG00000271003	RP11-440D17.1	q11.1
6700	344573284	2	95616492	95617233	ENSG00000270193	RP11-440D17.2	q11.1
6701	344582146	2	95625213	95626236	ENSG00000204699	UBTFL3	q11.1
6702	344591400	2	95633850	95636106	ENSG00000275497	RP11-440D17.6	q11.1
6703	344596814	2	95640181	95640604	ENSG00000235959	AC009237.17	q11.1
6704	344598229	2	95641634	95641980	ENSG00000236750	AC009237.16	q11.1
6705	344623821	2	95666084	95668715	ENSG00000235584	AC008268.1	q11.1
6706	344751332	2	95789654	95800166	ENSG00000237510	AC008268.2	q11.1
6707	344768088	2	95807118	95816215	ENSG00000232931	AC008268.3	q11.1
6708	344870797	2	95836919	95991831	ENSG00000174501	ANKRD36C	q11.1
6709	344961128	2	96004563	96004850	ENSG00000275961	RN7SL210P	q11.2
6710	344973387	2	96010551	96023380	ENSG00000231584	FAHD2CP	q11.2
6711	344987120	2	96021946	96039451	ENSG00000186281	GPAT2	q11.2
6712	345070982	2	96112875	96116245	ENSG00000274286	ADRA2B	q11.2
6713	345087565	2	96123850	96138436	ENSG00000188886	ASTL	q11.2
6714	345100725	2	96143166	96145440	ENSG00000158050	DUSP2	q11.2
6715	345102729	2	96145602	96147012	ENSG00000228873	AC012307.2	q11.2
6716	345153264	2	96184859	96208825	ENSG00000084090	STARD7	q11.2
6717	345181940	2	96208416	96242621	ENSG00000204685	AC012307.3	q11.2
6718	345213677	2	96248516	96265994	ENSG00000135956	TMEM127	q11.2
6719	345226162	2	96266132	96273349	ENSG00000144021	CIAO1	q11.2
6720	345246347	2	96274336	96305515	ENSG00000144028	SNRNP200	q11.2
6721	345270919	2	96307263	96321731	ENSG00000230747	AC021188.4	q11.2
6722	345284346	2	96325331	96330517	ENSG00000198885	ITPRIPL1	q11.2
6723	345311238	2	96335787	96373845	ENSG00000121152	NCAPH	q11.2
6724	345459298	2	96497643	96508109	ENSG00000163121	NEURL3	q11.2
6725	345486545	2	96527940	96532306	ENSG00000235480	RP11-363D14.1	q11.2
6726	345501112	2	96536743	96552638	ENSG00000196843	ARID5A	q11.2
6727	345574400	2	96593170	96642787	ENSG00000114982	KANSL3	q11.2
6728	345630234	2	96642737	96704887	ENSG00000249715	FER1L5	q11.2
6729	345679418	2	96705929	96740064	ENSG00000114988	LMAN2L	q11.2
6730	345742818	2	96760902	96811891	ENSG00000158158	CNNM4	q11.2
6731	345754737	2	96798278	96798353	ENSG00000264157	MIR3127	q11.2
6732	345769370	2	96812239	96813657	ENSG00000273265	RP11-353K11.1	q11.2
6733	345781500	2	96816245	96833911	ENSG00000168763	CNNM3	q11.2
6734	345797652	2	96824526	96857934	ENSG00000163126	ANKRD23	q11.2
6735	345803775	2	96836611	96858095	ENSG00000213337	ANKRD39	q11.2
6736	345821658	2	96859716	96870757	ENSG00000168758	SEMA4C	q11.2
6737	345887659	2	96875882	96986592	ENSG00000168754	FAM178B	q11.2
6738	345913183	2	96956708	96956815	ENSG00000252845	RNA5SP101	q11.2
6739	345957436	2	97000436	97001593	ENSG00000275094	RP11-219H23.1	q11.2
6740	345965158	2	97008368	97009104	ENSG00000273634	RP11-219H23.2	q11.2
6741	345974895	2	97018343	97018604	ENSG00000248134	AC079395.1	q11.2
6742	345985230	2	97025981	97031636	ENSG00000144188	AC018892.4	q11.2
6743	345990996	2	97034442	97034706	ENSG00000230343	AC018892.8	q11.2
6744	345992927	2	97035461	97037549	ENSG00000236847	AC018892.3	q11.2
6745	346003161	2	97046588	97046891	ENSG00000270748	IGKV2OR2-1	q11.2
6746	346007300	2	97050729	97051028	ENSG00000271402	IGKV2OR2-2	q11.2
6747	346016693	2	97060128	97060415	ENSG00000204670	IGKV1OR2-3	q11.2
6748	346038595	2	97081098	97083249	ENSG00000188383	AC018892.9	q11.2
6749	346045654	2	97083583	97094882	ENSG00000144199	FAHD2B	q11.2
6750	346052606	2	97094935	97097433	ENSG00000279791	RP11-499E14.1	q11.2
6751	346057152	2	97100587	97100874	ENSG00000275655	RN7SL313P	q11.2
6752	346145430	2	97113496	97264521	ENSG00000135976	ANKRD36	q11.2
6753	346243264	2	97281904	97291780	ENSG00000277701	RP11-734K23.9	q11.2
